Transaction_ID,Date,Time,Sender_Name,Receiver_Name,Mobile_Number,UPI_ID,Bank_Name,Transaction_Type,Amount,Status,Payment_Method,State,City,Device_Type
PP100791,2026-07-26 00:00:00,17:03:33,Customer_792,Merchant_21,9005864101,user792@ybl,Canara,Bill Payment,1119,Pending,QR Code,Madhya Pradesh,Pune,Android
PP100792,2026-07-26 00:00:00,15:00:28,Customer_793,Merchant_42,9025729894,user793@ybl,Axis,Bill Payment,23245,Success,Phone Number,Maharashtra,Aurangabad,iOS
PP100793,2026-07-26 00:00:00,02:01:27,Customer_794,Merchant_13,9672114018,user794@ybl,Axis,Food Payment,2657,Success,QR Code,Maharashtra,Kolhapur,Android
PP100794,2026-07-26 00:00:00,09:21:00,Customer_795,Merchant_64,9658648553,user795@ybl,Kotak,Food Payment,8601,Success,Phone Number,Gujarat,Mumbai,Android
PP100795,2026-07-26 00:00:00,21:02:38,Customer_796,Merchant_17,9048774822,user796@ybl,HDFC,Bill Payment,7764,Success,QR Code,Madhya Pradesh,Pune,Android
PP100796,2026-07-26 00:00:00,16:48:24,Customer_797,Merchant_9,9085178811,user797@ybl,PNB,Food Payment,19817,Success,Phone Number,Gujarat,Nagpur,Android
PP100797,2026-07-26 00:00:00,16:35:20,Customer_798,Merchant_41,9630712426,user798@ybl,Kotak,Food Payment,7477,Success,QR Code,Rajasthan,Nashik,Android
PP100798,2026-07-26 00:00:00,09:38:21,Customer_799,Merchant_1,9616598816,user799@ybl,BOB,Bill Payment,10827,Success,UPI,Maharashtra,Aurangabad,iOS
PP100799,2026-07-26 00:00:00,23:08:20,Customer_800,Merchant_2,9450653083,user800@ybl,BOB,Food Payment,17758,Success,QR Code,Karnataka,Mumbai,Android
PP100800,2026-07-26 00:00:00,04:54:34,Customer_801,Merchant_60,9171457003,user801@ybl,SBI,Merchant Payment,6422,Success,UPI,Maharashtra,Nagpur,Android
PP100801,2026-07-26 00:00:00,23:12:40,Customer_802,Merchant_48,9486674408,user802@ybl,ICICI,Bill Payment,4541,Success,UPI,Madhya Pradesh,Nashik,iOS
PP100802,2026-07-26 00:00:00,06:37:54,Customer_803,Merchant_29,9582419471,user803@ybl,Axis,Bill Payment,21529,Success,Phone Number,Gujarat,Nashik,Android
PP100803,2026-07-26 00:00:00,12:07:22,Customer_804,Merchant_97,9739904067,user804@ybl,PNB,Food Payment,16409,Success,UPI,Maharashtra,Nagpur,Android
PP100804,2026-07-26 00:00:00,18:06:00,Customer_805,Merchant_10,9226327261,user805@ybl,HDFC,Merchant Payment,8402,Pending,Phone Number,Karnataka,Mumbai,Android
PP100805,2026-07-26 00:00:00,04:53:22,Customer_806,Merchant_58,9057098223,user806@ybl,Kotak,Merchant Payment,24743,Success,UPI,Karnataka,Nashik,Android
PP100806,2026-07-26 00:00:00,07:12:11,Customer_807,Merchant_60,9082930304,user807@ybl,PNB,Food Payment,12712,Success,UPI,Gujarat,Aurangabad,Android
PP100807,2026-07-26 00:00:00,08:06:32,Customer_808,Merchant_21,9467363253,user808@ybl,Kotak,Bill Payment,4373,Success,Phone Number,Gujarat,Pune,Android
PP100808,2026-07-26 00:00:00,12:55:42,Customer_809,Merchant_28,9284659465,user809@ybl,Kotak,Merchant Payment,15085,Failed,QR Code,Maharashtra,Aurangabad,Android
PP100809,2026-07-26 00:00:00,11:48:40,Customer_810,Merchant_75,9912120751,user810@ybl,Kotak,Merchant Payment,19954,Success,QR Code,Madhya Pradesh,Kolhapur,Android
PP100810,2026-07-26 00:00:00,17:59:32,Customer_811,Merchant_34,9756062753,user811@ybl,HDFC,Merchant Payment,14445,Success,QR Code,Rajasthan,Nashik,Android
PP100811,2026-07-26 00:00:00,16:19:22,Customer_812,Merchant_8,9789154492,user812@ybl,PNB,Merchant Payment,13131,Pending,QR Code,Karnataka,Pune,Android
PP100812,2026-07-26 00:00:00,13:55:06,Customer_813,Merchant_59,9774797218,user813@ybl,Canara,Food Payment,8051,Success,Phone Number,Gujarat,Nagpur,Android
PP100813,2026-07-26 00:00:00,22:32:01,Customer_814,Merchant_86,9183190388,user814@ybl,Canara,Merchant Payment,20509,Success,Phone Number,Rajasthan,Pune,Android
PP100814,2026-07-26 00:00:00,07:05:59,Customer_815,Merchant_72,9385095815,user815@ybl,HDFC,Food Payment,15530,Success,QR Code,Rajasthan,Pune,Android
PP100815,2026-07-26 00:00:00,09:22:22,Customer_816,Merchant_49,9137686015,user816@ybl,BOB,Food Payment,5103,Success,Phone Number,Rajasthan,Pune,iOS
PP100816,2026-07-26 00:00:00,19:21:09,Customer_817,Merchant_79,9628655049,user817@ybl,HDFC,Bill Payment,8836,Success,UPI,Madhya Pradesh,Nashik,Android
PP100817,2026-07-26 00:00:00,22:16:39,Customer_818,Merchant_17,9269246291,user818@ybl,Axis,Merchant Payment,12337,Pending,QR Code,Gujarat,Kolhapur,Android
PP100818,2026-07-26 00:00:00,06:02:34,Customer_819,Merchant_60,9573876625,user819@ybl,Kotak,Merchant Payment,2195,Success,Phone Number,Karnataka,Kolhapur,Android
PP100819,2026-07-26 00:00:00,01:06:12,Customer_820,Merchant_87,9402039238,user820@ybl,PNB,Food Payment,11361,Success,QR Code,Gujarat,Mumbai,Android
PP100820,2026-07-27 00:00:00,19:40:31,Customer_821,Merchant_88,9255686074,user821@ybl,PNB,Food Payment,21628,Success,Phone Number,Maharashtra,Kolhapur,Android
PP100821,2026-07-27 00:00:00,11:37:53,Customer_822,Merchant_45,9894412986,user822@ybl,ICICI,Bill Payment,17599,Success,QR Code,Karnataka,Nashik,iOS
PP100822,2026-07-27 00:00:00,02:45:03,Customer_823,Merchant_83,9021087410,user823@ybl,ICICI,Bill Payment,2089,Success,Phone Number,Gujarat,Mumbai,iOS
PP100823,2026-07-27 00:00:00,00:50:20,Customer_824,Merchant_69,9610166954,user824@ybl,SBI,Bill Payment,3378,Success,Phone Number,Karnataka,Nagpur,iOS
PP100824,2026-07-27 00:00:00,11:35:55,Customer_825,Merchant_32,9228383135,user825@ybl,Canara,Food Payment,18842,Success,UPI,Maharashtra,Nagpur,iOS
PP100825,2026-07-27 00:00:00,23:52:36,Customer_826,Merchant_44,9540245082,user826@ybl,ICICI,Merchant Payment,8828,Success,UPI,Karnataka,Nagpur,iOS
PP100826,2026-07-27 00:00:00,12:40:48,Customer_827,Merchant_65,9921725163,user827@ybl,ICICI,Bill Payment,4264,Success,QR Code,Rajasthan,Nagpur,Android
PP100827,2026-07-27 00:00:00,02:38:36,Customer_828,Merchant_87,9898672419,user828@ybl,Canara,Bill Payment,19747,Success,Phone Number,Madhya Pradesh,Nagpur,Android
PP100828,2026-07-27 00:00:00,00:39:56,Customer_829,Merchant_8,9678699785,user829@ybl,Axis,Food Payment,1831,Success,UPI,Maharashtra,Aurangabad,iOS
PP100829,2026-07-27 00:00:00,23:21:22,Customer_830,Merchant_77,9911386176,user830@ybl,BOB,Bill Payment,16575,Success,UPI,Karnataka,Nashik,Android
PP100830,2026-07-27 00:00:00,05:18:49,Customer_831,Merchant_72,9872011353,user831@ybl,Canara,Merchant Payment,20546,Success,QR Code,Maharashtra,Mumbai,Android
PP100831,2026-07-27 00:00:00,00:26:31,Customer_832,Merchant_87,9835599072,user832@ybl,BOB,Bill Payment,17029,Success,Phone Number,Rajasthan,Nagpur,Android
PP100832,2026-07-27 00:00:00,03:08:23,Customer_833,Merchant_43,9521408623,user833@ybl,SBI,Bill Payment,5926,Success,Phone Number,Madhya Pradesh,Aurangabad,Android
PP100833,2026-07-27 00:00:00,08:29:21,Customer_834,Merchant_1,9526584329,user834@ybl,ICICI,Bill Payment,8003,Success,QR Code,Maharashtra,Kolhapur,Android
PP100834,2026-07-27 00:00:00,19:55:19,Customer_835,Merchant_51,9022660278,user835@ybl,PNB,Bill Payment,4083,Success,UPI,Rajasthan,Aurangabad,Android
PP100835,2026-07-27 00:00:00,23:57:11,Customer_836,Merchant_24,9667520600,user836@ybl,ICICI,Food Payment,10466,Success,QR Code,Rajasthan,Aurangabad,Android
PP100836,2026-07-27 00:00:00,02:01:54,Customer_837,Merchant_99,9896350653,user837@ybl,Kotak,Bill Payment,8664,Success,UPI,Rajasthan,Nashik,iOS
PP100837,2026-07-27 00:00:00,05:27:03,Customer_838,Merchant_24,9620320147,user838@ybl,SBI,Food Payment,9630,Success,UPI,Karnataka,Nagpur,Android
PP100838,2026-07-27 00:00:00,18:47:55,Customer_839,Merchant_17,9033467506,user839@ybl,BOB,Food Payment,8162,Success,Phone Number,Gujarat,Aurangabad,iOS
PP100839,2026-07-27 00:00:00,18:04:42,Customer_840,Merchant_5,9257695880,user840@ybl,BOB,Bill Payment,773,Success,Phone Number,Maharashtra,Aurangabad,Android
PP100840,2026-07-27 00:00:00,23:13:44,Customer_841,Merchant_20,9007962132,user841@ybl,Kotak,Bill Payment,11584,Success,UPI,Gujarat,Nagpur,Android
PP100841,2026-07-27 00:00:00,09:12:10,Customer_842,Merchant_21,9697525169,user842@ybl,Kotak,Food Payment,6871,Success,UPI,Rajasthan,Nashik,Android
PP100842,2026-07-27 00:00:00,14:22:36,Customer_843,Merchant_58,9637363469,user843@ybl,Axis,Merchant Payment,5124,Success,UPI,Gujarat,Aurangabad,Android
PP100843,2026-07-27 00:00:00,07:18:12,Customer_844,Merchant_31,9294242960,user844@ybl,HDFC,Merchant Payment,23747,Success,QR Code,Rajasthan,Mumbai,Android
PP100844,2026-07-27 00:00:00,23:56:46,Customer_845,Merchant_100,9884895427,user845@ybl,Kotak,Bill Payment,15210,Success,UPI,Rajasthan,Pune,iOS
PP100845,2026-07-28 00:00:00,19:14:34,Customer_846,Merchant_11,9392578541,user846@ybl,BOB,Bill Payment,23330,Success,UPI,Madhya Pradesh,Kolhapur,Android
PP100846,2026-07-28 00:00:00,00:41:09,Customer_847,Merchant_52,9181122368,user847@ybl,PNB,Bill Payment,13441,Pending,UPI,Madhya Pradesh,Pune,iOS
PP100847,2026-07-28 00:00:00,14:59:07,Customer_848,Merchant_15,9138190978,user848@ybl,BOB,Food Payment,23231,Success,Phone Number,Gujarat,Pune,Android
PP100848,2026-07-28 00:00:00,06:15:34,Customer_849,Merchant_83,9673317183,user849@ybl,BOB,Food Payment,11222,Success,Phone Number,Maharashtra,Nashik,Android
PP100849,2026-07-28 00:00:00,17:40:20,Customer_850,Merchant_7,9032567155,user850@ybl,Axis,Merchant Payment,11123,Success,QR Code,Gujarat,Aurangabad,Android
PP100850,2026-07-28 00:00:00,13:34:34,Customer_851,Merchant_28,9949962398,user851@ybl,HDFC,Merchant Payment,9437,Success,QR Code,Maharashtra,Pune,Android
PP100851,2026-07-28 00:00:00,13:48:28,Customer_852,Merchant_51,9321437651,user852@ybl,HDFC,Bill Payment,8379,Success,Phone Number,Gujarat,Pune,Android
PP100852,2026-07-28 00:00:00,20:42:33,Customer_853,Merchant_58,9298842175,user853@ybl,Kotak,Food Payment,3705,Success,Phone Number,Karnataka,Kolhapur,Android
PP100853,2026-07-28 00:00:00,18:59:04,Customer_854,Merchant_5,9960091920,user854@ybl,SBI,Merchant Payment,24681,Success,UPI,Karnataka,Nagpur,Android
PP100854,2026-07-28 00:00:00,13:38:58,Customer_855,Merchant_5,9420758288,user855@ybl,ICICI,Bill Payment,9889,Success,UPI,Maharashtra,Aurangabad,Android
PP100855,2026-07-28 00:00:00,15:05:02,Customer_856,Merchant_94,9025734856,user856@ybl,BOB,Food Payment,18386,Success,QR Code,Madhya Pradesh,Aurangabad,Android
PP100856,2026-07-28 00:00:00,13:13:58,Customer_857,Merchant_96,9633344781,user857@ybl,Canara,Merchant Payment,4964,Success,UPI,Maharashtra,Kolhapur,Android
PP100857,2026-07-28 00:00:00,21:44:09,Customer_858,Merchant_8,9600396110,user858@ybl,ICICI,Merchant Payment,24296,Success,QR Code,Gujarat,Nagpur,Android
PP100858,2026-07-28 00:00:00,00:45:19,Customer_859,Merchant_64,9916859199,user859@ybl,ICICI,Merchant Payment,15430,Pending,QR Code,Rajasthan,Aurangabad,Android
PP100859,2026-07-28 00:00:00,06:21:30,Customer_860,Merchant_10,9860813832,user860@ybl,HDFC,Bill Payment,15491,Success,QR Code,Karnataka,Mumbai,Android
PP100860,2026-07-28 00:00:00,21:27:16,Customer_861,Merchant_38,9065935535,user861@ybl,HDFC,Food Payment,9698,Success,QR Code,Rajasthan,Kolhapur,Android
PP100861,2026-07-28 00:00:00,10:08:29,Customer_862,Merchant_96,9972390399,user862@ybl,Axis,Bill Payment,24595,Success,QR Code,Karnataka,Nashik,Android
PP100862,2026-07-28 00:00:00,11:48:54,Customer_863,Merchant_92,9873692893,user863@ybl,Axis,Food Payment,8653,Success,Phone Number,Gujarat,Nagpur,Android
PP100863,2026-07-28 00:00:00,05:13:07,Customer_864,Merchant_81,9194195905,user864@ybl,HDFC,Bill Payment,8482,Success,UPI,Karnataka,Kolhapur,iOS
PP100864,2026-07-28 00:00:00,13:34:05,Customer_865,Merchant_95,9321682581,user865@ybl,PNB,Merchant Payment,13908,Success,QR Code,Maharashtra,Pune,Android
PP100865,2026-07-28 00:00:00,16:05:32,Customer_866,Merchant_8,9644683898,user866@ybl,PNB,Merchant Payment,16747,Success,UPI,Rajasthan,Aurangabad,Android
PP100866,2026-07-28 00:00:00,09:11:02,Customer_867,Merchant_25,9321815443,user867@ybl,Canara,Food Payment,16223,Success,UPI,Rajasthan,Mumbai,Android
PP100867,2026-07-28 00:00:00,21:01:53,Customer_868,Merchant_73,9543859992,user868@ybl,HDFC,Bill Payment,3101,Pending,QR Code,Gujarat,Mumbai,iOS
PP100868,2026-07-28 00:00:00,16:47:41,Customer_869,Merchant_66,9950495782,user869@ybl,Kotak,Bill Payment,23041,Success,UPI,Rajasthan,Nashik,Android
PP100869,2026-07-28 00:00:00,20:56:58,Customer_870,Merchant_79,9137723291,user870@ybl,Axis,Merchant Payment,9469,Failed,UPI,Gujarat,Kolhapur,iOS
PP100870,2026-07-28 00:00:00,18:31:12,Customer_871,Merchant_50,9354218080,user871@ybl,HDFC,Food Payment,15677,Success,UPI,Madhya Pradesh,Mumbai,Android
PP100871,2026-07-28 00:00:00,09:40:32,Customer_872,Merchant_67,9656220319,user872@ybl,PNB,Merchant Payment,2311,Pending,QR Code,Maharashtra,Kolhapur,Android
PP100872,2026-07-28 00:00:00,08:52:46,Customer_873,Merchant_49,9726685070,user873@ybl,HDFC,Bill Payment,1552,Success,Phone Number,Karnataka,Aurangabad,iOS
PP100873,2026-07-28 00:00:00,20:09:05,Customer_874,Merchant_36,9247868249,user874@ybl,PNB,Food Payment,4382,Success,UPI,Karnataka,Aurangabad,Android
PP100874,2026-07-28 00:00:00,03:36:27,Customer_875,Merchant_68,9707609950,user875@ybl,HDFC,Merchant Payment,18057,Success,Phone Number,Karnataka,Mumbai,Android
PP100875,2026-07-28 00:00:00,10:21:51,Customer_876,Merchant_78,9141905777,user876@ybl,BOB,Food Payment,16035,Success,UPI,Madhya Pradesh,Aurangabad,Android
PP100876,2026-07-28 00:00:00,08:46:15,Customer_877,Merchant_41,9520149490,user877@ybl,Kotak,Food Payment,5008,Success,QR Code,Maharashtra,Kolhapur,Android
PP100877,2026-07-28 00:00:00,17:44:12,Customer_878,Merchant_89,9081693674,user878@ybl,SBI,Merchant Payment,6364,Success,QR Code,Rajasthan,Aurangabad,Android
PP100878,2026-07-28 00:00:00,00:16:47,Customer_879,Merchant_62,9039294995,user879@ybl,Canara,Bill Payment,8450,Success,QR Code,Rajasthan,Pune,Android
PP100879,2026-07-28 00:00:00,19:43:01,Customer_880,Merchant_10,9162092895,user880@ybl,BOB,Bill Payment,15713,Success,Phone Number,Maharashtra,Kolhapur,Android
PP100880,2026-07-28 00:00:00,21:10:42,Customer_881,Merchant_21,9537468443,user881@ybl,Kotak,Food Payment,9126,Success,Phone Number,Maharashtra,Nagpur,iOS
PP100881,2026-07-28 00:00:00,13:11:57,Customer_882,Merchant_36,9512011771,user882@ybl,PNB,Bill Payment,1458,Success,UPI,Karnataka,Aurangabad,Android
PP100882,2026-07-28 00:00:00,08:07:37,Customer_883,Merchant_12,9542444223,user883@ybl,Axis,Merchant Payment,19420,Success,Phone Number,Rajasthan,Aurangabad,Android
PP100883,2026-07-28 00:00:00,11:43:27,Customer_884,Merchant_91,9619330970,user884@ybl,Axis,Merchant Payment,14839,Success,UPI,Maharashtra,Kolhapur,Android
PP100884,2026-07-28 00:00:00,03:41:21,Customer_885,Merchant_2,9768747929,user885@ybl,ICICI,Merchant Payment,9672,Success,Phone Number,Rajasthan,Nashik,iOS
PP100885,2026-07-28 00:00:00,17:00:46,Customer_886,Merchant_13,9634863596,user886@ybl,Kotak,Food Payment,24570,Pending,UPI,Maharashtra,Nagpur,Android
PP100886,2026-07-28 00:00:00,00:23:55,Customer_887,Merchant_53,9983927080,user887@ybl,HDFC,Bill Payment,6409,Success,QR Code,Gujarat,Nagpur,Android
PP100887,2026-07-28 00:00:00,07:24:20,Customer_888,Merchant_32,9178626512,user888@ybl,Canara,Bill Payment,22381,Success,UPI,Karnataka,Nagpur,iOS
PP100888,2026-07-28 00:00:00,01:24:44,Customer_889,Merchant_95,9994931374,user889@ybl,HDFC,Merchant Payment,3099,Success,UPI,Maharashtra,Mumbai,iOS
PP100889,2026-07-28 00:00:00,22:49:57,Customer_890,Merchant_16,9492751186,user890@ybl,HDFC,Bill Payment,6315,Success,Phone Number,Madhya Pradesh,Pune,Android
PP100890,2026-07-28 00:00:00,03:45:07,Customer_891,Merchant_32,9985405522,user891@ybl,Kotak,Merchant Payment,13723,Success,Phone Number,Maharashtra,Pune,Android
PP100891,2026-07-28 00:00:00,20:09:55,Customer_892,Merchant_32,9226919912,user892@ybl,SBI,Merchant Payment,18662,Success,QR Code,Gujarat,Nashik,Android
PP100892,2026-07-28 00:00:00,23:16:47,Customer_893,Merchant_98,9962689368,user893@ybl,Canara,Bill Payment,8578,Success,Phone Number,Madhya Pradesh,Nagpur,Android
PP100893,2026-07-28 00:00:00,12:38:59,Customer_894,Merchant_11,9778442474,user894@ybl,ICICI,Bill Payment,19395,Success,Phone Number,Madhya Pradesh,Nagpur,iOS
PP100894,2026-07-29 00:00:00,02:04:51,Customer_895,Merchant_10,9376544913,user895@ybl,BOB,Food Payment,3761,Success,UPI,Maharashtra,Aurangabad,iOS
PP100895,2026-07-29 00:00:00,13:56:32,Customer_896,Merchant_15,9770148969,user896@ybl,HDFC,Merchant Payment,13901,Success,UPI,Gujarat,Kolhapur,Android
PP100896,2026-07-29 00:00:00,22:19:55,Customer_897,Merchant_17,9405761438,user897@ybl,Canara,Bill Payment,16489,Success,UPI,Madhya Pradesh,Mumbai,Android
PP100897,2026-07-29 00:00:00,17:44:48,Customer_898,Merchant_40,9905284588,user898@ybl,ICICI,Merchant Payment,15434,Success,QR Code,Karnataka,Mumbai,Android
PP100898,2026-07-29 00:00:00,20:26:49,Customer_899,Merchant_18,9783544315,user899@ybl,BOB,Food Payment,14349,Success,UPI,Karnataka,Nashik,iOS
PP100899,2026-07-29 00:00:00,02:31:17,Customer_900,Merchant_55,9806520381,user900@ybl,HDFC,Merchant Payment,18897,Success,UPI,Rajasthan,Pune,Android
PP100900,2026-07-29 00:00:00,05:49:13,Customer_901,Merchant_73,9211972672,user901@ybl,Canara,Bill Payment,16402,Success,UPI,Rajasthan,Nagpur,Android
PP100901,2026-07-29 00:00:00,21:21:59,Customer_902,Merchant_25,9172605826,user902@ybl,BOB,Bill Payment,22851,Success,UPI,Gujarat,Kolhapur,Android
PP100902,2026-07-29 00:00:00,18:51:29,Customer_903,Merchant_59,9572232835,user903@ybl,Kotak,Merchant Payment,8343,Success,Phone Number,Madhya Pradesh,Nashik,Android
PP100903,2026-07-29 00:00:00,06:37:01,Customer_904,Merchant_78,9774459696,user904@ybl,SBI,Merchant Payment,7608,Success,UPI,Karnataka,Mumbai,Android
PP100904,2026-07-29 00:00:00,10:26:07,Customer_905,Merchant_89,9356441650,user905@ybl,Axis,Food Payment,923,Success,QR Code,Karnataka,Mumbai,iOS
PP100905,2026-07-29 00:00:00,06:54:20,Customer_906,Merchant_22,9322693782,user906@ybl,Axis,Merchant Payment,11668,Success,QR Code,Gujarat,Mumbai,Android
PP100906,2026-07-29 00:00:00,05:53:15,Customer_907,Merchant_30,9439593724,user907@ybl,HDFC,Merchant Payment,21487,Success,QR Code,Madhya Pradesh,Nagpur,Android
PP100907,2026-07-29 00:00:00,21:31:15,Customer_908,Merchant_84,9054787723,user908@ybl,HDFC,Bill Payment,22594,Success,UPI,Gujarat,Nagpur,Android
PP100908,2026-07-29 00:00:00,05:57:07,Customer_909,Merchant_85,9348890701,user909@ybl,BOB,Food Payment,9975,Success,UPI,Maharashtra,Nagpur,iOS
PP100909,2026-07-29 00:00:00,07:31:23,Customer_910,Merchant_44,9670268778,user910@ybl,Canara,Merchant Payment,2824,Success,UPI,Karnataka,Aurangabad,Android
PP100910,2026-07-29 00:00:00,15:56:12,Customer_911,Merchant_32,9927076705,user911@ybl,Axis,Food Payment,17630,Success,QR Code,Gujarat,Pune,Android
PP100911,2026-07-29 00:00:00,12:14:24,Customer_912,Merchant_51,9644625601,user912@ybl,HDFC,Bill Payment,1304,Success,UPI,Gujarat,Mumbai,iOS
PP100912,2026-07-29 00:00:00,02:10:13,Customer_913,Merchant_46,9379509465,user913@ybl,ICICI,Merchant Payment,709,Success,QR Code,Maharashtra,Mumbai,iOS
PP100913,2026-07-29 00:00:00,08:46:38,Customer_914,Merchant_21,9873467489,user914@ybl,HDFC,Bill Payment,21547,Success,Phone Number,Rajasthan,Aurangabad,iOS
PP100914,2026-07-29 00:00:00,07:31:22,Customer_915,Merchant_99,9337074031,user915@ybl,Axis,Bill Payment,4802,Success,QR Code,Karnataka,Mumbai,Android
PP100915,2026-07-29 00:00:00,08:07:21,Customer_916,Merchant_32,9374060822,user916@ybl,PNB,Merchant Payment,21285,Success,QR Code,Gujarat,Mumbai,Android
PP100916,2026-07-29 00:00:00,12:22:49,Customer_917,Merchant_94,9595504570,user917@ybl,SBI,Food Payment,4527,Success,QR Code,Karnataka,Nagpur,Android
PP100917,2026-07-29 00:00:00,03:15:45,Customer_918,Merchant_39,9421769648,user918@ybl,Axis,Merchant Payment,2016,Pending,Phone Number,Rajasthan,Nagpur,Android
PP100918,2026-07-29 00:00:00,07:13:49,Customer_919,Merchant_12,9412342644,user919@ybl,ICICI,Merchant Payment,20785,Success,UPI,Gujarat,Pune,Android
PP100919,2026-07-29 00:00:00,03:37:05,Customer_920,Merchant_47,9569978344,user920@ybl,Canara,Bill Payment,24084,Success,Phone Number,Maharashtra,Mumbai,Android
PP100920,2026-07-29 00:00:00,03:58:08,Customer_921,Merchant_18,9786420848,user921@ybl,ICICI,Bill Payment,16833,Success,Phone Number,Karnataka,Nashik,Android
PP100921,2026-07-29 00:00:00,01:49:00,Customer_922,Merchant_21,9934310734,user922@ybl,PNB,Bill Payment,22104,Success,QR Code,Maharashtra,Mumbai,Android
PP100922,2026-07-29 00:00:00,22:45:58,Customer_923,Merchant_13,9577635360,user923@ybl,PNB,Bill Payment,20185,Success,UPI,Rajasthan,Mumbai,Android
PP100923,2026-07-29 00:00:00,19:07:58,Customer_924,Merchant_21,9499368438,user924@ybl,HDFC,Food Payment,8651,Success,QR Code,Rajasthan,Pune,iOS
PP100924,2026-07-29 00:00:00,11:37:26,Customer_925,Merchant_8,9487364934,user925@ybl,HDFC,Food Payment,21872,Success,UPI,Karnataka,Nashik,Android
PP100925,2026-07-29 00:00:00,21:05:32,Customer_926,Merchant_46,9488531214,user926@ybl,Axis,Food Payment,4527,Success,UPI,Rajasthan,Mumbai,Android
PP100926,2026-07-29 00:00:00,04:51:22,Customer_927,Merchant_7,9541483912,user927@ybl,Kotak,Bill Payment,547,Success,UPI,Madhya Pradesh,Kolhapur,Android
PP100927,2026-07-29 00:00:00,06:30:11,Customer_928,Merchant_23,9283006618,user928@ybl,SBI,Food Payment,3016,Success,UPI,Karnataka,Kolhapur,Android
PP100928,2026-07-29 00:00:00,14:09:35,Customer_929,Merchant_96,9842225374,user929@ybl,ICICI,Food Payment,3487,Success,QR Code,Madhya Pradesh,Nashik,Android
PP100929,2026-07-30 00:00:00,16:49:05,Customer_930,Merchant_75,9080502949,user930@ybl,Axis,Food Payment,17765,Success,Phone Number,Rajasthan,Kolhapur,Android
PP100930,2026-07-30 00:00:00,21:53:17,Customer_931,Merchant_86,9697858789,user931@ybl,Kotak,Bill Payment,23221,Success,UPI,Karnataka,Nagpur,Android
PP100931,2026-07-30 00:00:00,14:31:47,Customer_932,Merchant_22,9386440192,user932@ybl,Axis,Food Payment,14792,Success,Phone Number,Madhya Pradesh,Nagpur,iOS
PP100932,2026-07-30 00:00:00,00:51:33,Customer_933,Merchant_89,9759408221,user933@ybl,SBI,Bill Payment,723,Success,Phone Number,Rajasthan,Nashik,Android
PP100933,2026-07-30 00:00:00,21:27:38,Customer_934,Merchant_22,9318967259,user934@ybl,SBI,Food Payment,682,Success,Phone Number,Gujarat,Mumbai,Android
PP100934,2026-07-30 00:00:00,06:07:22,Customer_935,Merchant_92,9505222997,user935@ybl,PNB,Merchant Payment,24960,Success,Phone Number,Gujarat,Nashik,Android
PP100935,2026-07-30 00:00:00,14:42:10,Customer_936,Merchant_29,9438801746,user936@ybl,HDFC,Bill Payment,9134,Success,QR Code,Maharashtra,Kolhapur,Android
PP100936,2026-07-30 00:00:00,12:20:13,Customer_937,Merchant_13,9094291183,user937@ybl,HDFC,Food Payment,6276,Failed,UPI,Gujarat,Nashik,Android
PP100937,2026-07-30 00:00:00,09:22:36,Customer_938,Merchant_82,9369912252,user938@ybl,SBI,Bill Payment,8387,Success,QR Code,Madhya Pradesh,Kolhapur,Android
PP100938,2026-07-30 00:00:00,14:47:48,Customer_939,Merchant_2,9432792566,user939@ybl,Axis,Bill Payment,13480,Success,QR Code,Gujarat,Nagpur,Android
PP100939,2026-07-30 00:00:00,10:53:34,Customer_940,Merchant_29,9129936126,user940@ybl,SBI,Bill Payment,5317,Success,Phone Number,Karnataka,Nashik,iOS
PP100940,2026-07-30 00:00:00,22:44:31,Customer_941,Merchant_85,9692024630,user941@ybl,HDFC,Merchant Payment,8593,Success,Phone Number,Karnataka,Aurangabad,iOS
PP100941,2026-07-30 00:00:00,07:56:42,Customer_942,Merchant_79,9512355646,user942@ybl,Canara,Food Payment,15602,Success,QR Code,Karnataka,Kolhapur,iOS
PP100942,2026-07-30 00:00:00,14:48:51,Customer_943,Merchant_52,9109701950,user943@ybl,Axis,Merchant Payment,5398,Success,QR Code,Gujarat,Aurangabad,Android
PP100943,2026-07-30 00:00:00,13:35:01,Customer_944,Merchant_27,9926732089,user944@ybl,PNB,Food Payment,13520,Success,UPI,Gujarat,Nagpur,Android
PP100944,2026-07-30 00:00:00,17:36:56,Customer_945,Merchant_50,9558054574,user945@ybl,BOB,Food Payment,325,Success,UPI,Maharashtra,Mumbai,iOS
PP100945,2026-07-30 00:00:00,08:56:36,Customer_946,Merchant_95,9119429276,user946@ybl,Axis,Food Payment,21901,Success,QR Code,Rajasthan,Kolhapur,Android
PP100946,2026-07-30 00:00:00,01:33:46,Customer_947,Merchant_79,9048307410,user947@ybl,Axis,Bill Payment,4717,Success,QR Code,Maharashtra,Mumbai,iOS
PP100947,2026-07-30 00:00:00,02:03:44,Customer_948,Merchant_23,9280377979,user948@ybl,HDFC,Bill Payment,18794,Success,Phone Number,Madhya Pradesh,Nagpur,Android
PP100948,2026-07-30 00:00:00,03:34:17,Customer_949,Merchant_88,9737861874,user949@ybl,PNB,Food Payment,7242,Success,QR Code,Karnataka,Mumbai,Android
PP100949,2026-07-30 00:00:00,05:33:02,Customer_950,Merchant_44,9261283324,user950@ybl,Axis,Food Payment,7953,Success,Phone Number,Gujarat,Kolhapur,Android
